src	dst	status	notes
Resources/work/2023-03-12-workshop-coaching-as-a-leadership-style.md	Daily/2023/03/2023-03-12-workshop-coaching-as-a-leadership-style.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-09-16-academic-workloads-what-does-a-manager-need-to-consider.md	Daily/2023/09/2023-09-16-academic-workloads-what-does-a-manager-need-to-consider.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-09-22-outline-paper-csr-and-re-in-the-tbl-framework.md	Daily/2023/09/2023-09-22-outline-paper-csr-and-re-in-the-tbl-framework.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-11-18-neely-business-performance-measurement.md	Daily/2023/11/2023-11-18-neely-business-performance-measurement.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-12-13-neely-business-performance-measurement.md	Daily/2023/12/2023-12-13-neely-business-performance-measurement.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2023-12-29-fisher-et-al-2003-budget-based-contracts-budget-levels-and.md	Daily/2023/12/2023-12-29-fisher-et-al-2003-budget-based-contracts-budget-levels-and.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2024-01-06-gkms-ms-budgeting-psychological-contracts-and-budgetary.md	Daily/2024/01/2024-01-06-gkms-ms-budgeting-psychological-contracts-and-budgetary.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/work/2024-03-18-strategy-implementation-a-review-and-an-introductory.md	Daily/2024/03/2024-03-18-strategy-implementation-a-review-and-an-introductory.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/.git.md	Archive/Junk/binary/.git.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/.gitignore.md	Archive/Junk/binary/.gitignore.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2026-05-14-bier-onderzoek-jongeren.md	Archive/Junk/low-confidence/2026-05-14-bier-onderzoek-jongeren.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2026-05-14-bnppre-hotel-investment-market-germany-2022q3.md	Archive/Junk/low-confidence/2026-05-14-bnppre-hotel-investment-market-germany-2022q3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2026-05-14-certificado-de-español.md	Archive/Junk/low-confidence/2026-05-14-certificado-de-español.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2026-05-14-hotelschool-the-hague-application.md	Archive/Junk/low-confidence/2026-05-14-hotelschool-the-hague-application.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2026-05-14-thomas-wielinga-ref.-eric.md	Archive/Junk/low-confidence/2026-05-14-thomas-wielinga-ref.-eric.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/2026-05-14-thomas-wielinga-ref.-robin.md	Archive/Junk/low-confidence/2026-05-14-thomas-wielinga-ref.-robin.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/250506-hypothecaire-lening-thomas-wielinga-mbs-bv.md	Archive/Junk/low-confidence/250506-hypothecaire-lening-thomas-wielinga-mbs-bv.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/250506-leningsovereenkomst-thomas-wielinga.md	Archive/Junk/low-confidence/250506-leningsovereenkomst-thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/250506-schenking-thomas.md	Archive/Junk/low-confidence/250506-schenking-thomas.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/250506-schenking-thomas-wielinga.md	Archive/Junk/low-confidence/250506-schenking-thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/agitated-tharp-edcf5e.md	Archive/Junk/binary/agitated-tharp-edcf5e.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/berta--hospita-contract.md	Archive/Junk/low-confidence/berta--hospita-contract.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/broker-cash-and-holdings-price.md	Archive/Junk/binary/broker-cash-and-holdings-price.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/charming-wu-2d8266.md	Archive/Junk/binary/charming-wu-2d8266.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/commit-editmsg.md	Archive/Junk/binary/commit-editmsg.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/config.md	Archive/Junk/binary/config.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/description.md	Archive/Junk/binary/description.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/doorlopende-machtiging-sepa.md	Archive/Junk/low-confidence/doorlopende-machtiging-sepa.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/emile--hospita-contract.md	Archive/Junk/low-confidence/emile--hospita-contract.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/exclude.md	Archive/Junk/binary/exclude.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/fetch-head.md	Archive/Junk/binary/fetch-head.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/fix-upload-broker-cash.md	Archive/Junk/binary/fix-upload-broker-cash.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/gifted-edison-fddf8f.md	Archive/Junk/binary/gifted-edison-fddf8f.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/head.md	Archive/Junk/binary/head.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/interesting-einstein-864f2a.md	Archive/Junk/binary/interesting-einstein-864f2a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/keep-design-system.md	Archive/Junk/binary/keep-design-system.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/magical-yalow-680367.md	Archive/Junk/binary/magical-yalow-680367.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/main.md	Archive/Junk/binary/main.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/marieke--hospita-huurcontract.md	Archive/Junk/low-confidence/marieke--hospita-huurcontract.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/naam-plaatje.md	Archive/Junk/low-confidence/naam-plaatje.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/opencode.md	Archive/Junk/binary/opencode.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/orig-head.md	Archive/Junk/binary/orig-head.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/pep--thomas-wielinga.md	Archive/Junk/low-confidence/pep--thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/sipoc.md	Inbox/2024-10-14-sipoc.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/stash.md	Archive/Junk/binary/stash.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/thomas2.md	Archive/Junk/low-confidence/thomas2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/thomas2-2.md	Archive/Junk/low-confidence/thomas2-2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/verklaring-herkomst-gelden--thomas-wielinga.md	Archive/Junk/low-confidence/verklaring-herkomst-gelden--thomas-wielinga.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/xenodochial-herschel-f39d97.md	Archive/Junk/binary/xenodochial-herschel-f39d97.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal-documents/yahoo-finance-price-provider.md	Archive/Junk/binary/yahoo-finance-price-provider.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled0.md	Resources/Code/Google Colab/colab-coding-tree-excel.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled1.md	Resources/Code/Google Colab/colab-construction-timeline-gantt.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled2.md	Resources/Code/Google Colab/colab-hotel-booking-flow.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled3.md	Resources/Code/Google Colab/colab-hotel-marketing-dashboard.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled4.md	Resources/Code/Google Colab/colab-finance-analysis-visualization.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled5.md	Resources/Code/Google Colab/colab-dayvibe-landing-page.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled6.md	Resources/Code/Google Colab/colab-global-investment-screener.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled7.md	Resources/Code/Google Colab/colab-investment-data-scraper.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled8.md	Resources/Code/Google Colab/colab-stock-price-analysis.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled9.md	Resources/Code/Google Colab/colab-web-scraper-async.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled10.md	Resources/Code/Google Colab/colab-dayvibe-word-document.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled11.md	Resources/Code/Google Colab/colab-hospitality-project-timeline.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled12.md	Resources/Code/Google Colab/colab-hospitality-planning-template.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled13.md	Resources/Code/Google Colab/colab-hsbc-loan-schedule.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/Code/Google Colab/Untitled14.md	Resources/Code/Google Colab/colab-eventtemple-dashboard.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Areas/Work/Client Projects/Wireframe.md	Projects/DayVibe/Product/wireframe.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/_root/gdpr-compliance-framework-for-early.md	Resources/Reference/gdpr-compliance-framework.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/_root/mindboost--replit.md	Projects/MindBoost/mindboost-replit.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/_root/park56-website.md	Projects/Park56/park56-website.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/companysearcher.ipynb/companysearcher.md	Projects/CompanySearcher/companysearcher.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/dayvibe-v4/v4.md	Projects/DayVibe/v4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Projects/how-to-extract/podcast-summary-framework.md	Resources/Reference/podcast-summary-framework.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
